id,_URI,instanceID,_PARENT_AURI,fh_1345_rr_c,fh_1345_rr_nc,fh_1345_rr_n,fh_13_45,fh_13_46,fh_13_47,fh_13_47_1n,rta_form_id
529,uuid:44224586-cd50-4c43-9a38-9e72dd04f526,uuid:2e41678d-66f4-467f-9241-c0f350e4f918,uuid:2e41678d-66f4-467f-9241-c0f350e4f918,1,st,"",2,1,3.9000000000,2,ML_FH_Household_Full_G2
530,uuid:44310788-ef51-4803-968f-48ce370ddc09,uuid:59c67204-984f-44b4-8c7a-91e0035620db,uuid:59c67204-984f-44b4-8c7a-91e0035620db,1,st,"",1,1,3.6000000000,2,ML_FH_Household_Full_G2
531,uuid:443ca2eb-a5cd-4afc-9f45-74466fbea036,uuid:748bf76f-9b73-4370-99b2-8116b0bab42b,uuid:748bf76f-9b73-4370-99b2-8116b0bab42b,1,st,"",2,1,3.3000000000,2,ML_FH_Household_Full_G2
532,uuid:44473263-92f1-41d4-81b8-40534d2d136c,uuid:f7fc9b74-de73-46dc-8fcf-43d48450c44a,uuid:f7fc9b74-de73-46dc-8fcf-43d48450c44a,1,st,"",2,1,9998.0000000000,2,ML_FH_Household_Full_G2
533,uuid:44499ce4-2336-4d37-9a8c-aae3e3a52be0,uuid:31a3e2c2-ae3b-4dd1-be9a-79903e8c603b,uuid:31a3e2c2-ae3b-4dd1-be9a-79903e8c603b,1,st,"",1,1,2.5000000000,2,ML_FH_Household_Full_G2
534,uuid:4460adcc-9e1b-4f3c-a8c8-f180e20437a4,uuid:6b0cb23f-531e-4429-bb62-d8836ede5e60,uuid:6b0cb23f-531e-4429-bb62-d8836ede5e60,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
535,uuid:44a985fd-b6c2-44d6-8324-bf1e656ab0fa,uuid:a0528513-677d-44b8-bc9e-7eb5888fed99,uuid:a0528513-677d-44b8-bc9e-7eb5888fed99,1,st,"",1,0,"","",ML_FH_Household_Full_G2
536,uuid:4500629f-6493-4068-9e14-ac875db659d4,uuid:ded43ea2-0b38-4f0d-b06b-acfe071fb00d,uuid:ded43ea2-0b38-4f0d-b06b-acfe071fb00d,1,st,"",1,0,"","",ML_FH_Household_Full_G2
537,uuid:452b163d-6ddc-4946-8432-be6b7fa70fcc,uuid:c0acdaa6-2a5a-4087-b009-01bab80b26b7,uuid:c0acdaa6-2a5a-4087-b009-01bab80b26b7,1,st,"",1,0,"","",ML_FH_Household_Full_G2
538,uuid:4535eef8-2639-4dea-a02f-e463bf8c8cff,uuid:79399877-bc6d-45d5-91b0-db5424f0f185,uuid:79399877-bc6d-45d5-91b0-db5424f0f185,1,st,"",1,0,"","",ML_FH_Household_Full_G2
539,uuid:4542cafd-e246-4971-86ea-3d254a572fcb,uuid:c757f2ee-96c1-47f3-b9ad-87f8261d9df7,uuid:c757f2ee-96c1-47f3-b9ad-87f8261d9df7,1,st,"",2,1,2.7000000000,2,ML_FH_Household_Full_G2
540,uuid:454b92a7-2775-449a-9084-c27b32d94a3c,uuid:93305064-141e-4815-b207-e76d0dea2c3b,uuid:93305064-141e-4815-b207-e76d0dea2c3b,1,st,"",2,0,"","",ML_FH_Household_Full_G2
541,uuid:458ec994-7de7-411d-bf5d-e3e9b3b3fcd6,uuid:f649d0a3-961d-4f64-9972-840478613210,uuid:f649d0a3-961d-4f64-9972-840478613210,1,st,"",2,1,9998.0000000000,2,ML_FH_Household_Full_G2
542,uuid:45998e12-a636-4870-b0df-f33ea96a9f61,uuid:2ee7cd5f-0f2e-480e-9bbe-1c1c3fdba26e,uuid:2ee7cd5f-0f2e-480e-9bbe-1c1c3fdba26e,1,st,"",2,1,3.0000000000,2,ML_FH_Household_Full_G2
543,uuid:45add654-c971-451b-86f0-b5153c2a8f8d,uuid:744b989a-ff72-4c48-b8c4-4a1d9edaf482,uuid:744b989a-ff72-4c48-b8c4-4a1d9edaf482,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
544,uuid:45d6a19f-0764-4474-8fec-dd9dacdd6c85,uuid:694b2d7a-9b17-448d-9e13-a8db7b278906,uuid:694b2d7a-9b17-448d-9e13-a8db7b278906,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
545,uuid:4621b3fa-af49-4f79-988d-c81f20660e77,uuid:4010c0e7-b1f2-4651-8ba3-efa0a646aabc,uuid:4010c0e7-b1f2-4651-8ba3-efa0a646aabc,1,st,"",2,0,"","",ML_FH_Household_Full_G2
546,uuid:463a99ac-fa3c-40d7-bf36-404ffdfe68fd,uuid:30f6889f-93e1-4897-abf1-fccaa38a4f2d,uuid:30f6889f-93e1-4897-abf1-fccaa38a4f2d,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
547,uuid:464f3535-a35f-442e-8dda-7a63a8655f74,uuid:da3566a2-4f73-4698-a74b-ed56555a1d9e,uuid:da3566a2-4f73-4698-a74b-ed56555a1d9e,1,st,"",1,1,2.8000000000,2,ML_FH_Household_Full_G2
548,uuid:4690c62c-c442-4409-b7d3-6871ad8105bf,uuid:200d7efc-00dc-48c6-afe3-3bc9199000d4,uuid:200d7efc-00dc-48c6-afe3-3bc9199000d4,1,st,"",2,1,3.5000000000,2,ML_FH_Household_Full_G2
549,uuid:4702a874-9943-4436-a9cf-f6d96caef012,uuid:a8940605-2fd3-4574-9be8-c9865092a934,uuid:a8940605-2fd3-4574-9be8-c9865092a934,1,st,"",1,0,"","",ML_FH_Household_Full_G2
550,uuid:471781f5-59cc-4b02-a2a0-956f37394de1,uuid:5df6bc7e-58f6-4fa1-8552-656cfcddcaf5,uuid:5df6bc7e-58f6-4fa1-8552-656cfcddcaf5,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
551,uuid:472cdbe7-f66a-4c29-a906-8d2de5cb7447,uuid:9003a7e7-331b-4d1e-b4c7-7420b857b32f,uuid:9003a7e7-331b-4d1e-b4c7-7420b857b32f,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
552,uuid:472f4f88-f007-4e1f-93ed-72d2da23d815,uuid:b9cb563f-cee1-4811-8252-2528d8470ef5,uuid:b9cb563f-cee1-4811-8252-2528d8470ef5,1,st,"",2,1,2.6000000000,2,ML_FH_Household_Full_G2
553,uuid:47507ae2-27ac-42cb-b0d7-8889e796712d,uuid:d1b54510-76c3-4af7-97b4-54e8efe17f9a,uuid:d1b54510-76c3-4af7-97b4-54e8efe17f9a,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
554,uuid:481bbb41-c6cf-41a9-96b3-d3ef61cc2a30,uuid:f17c4c1b-1043-4898-85fe-cd717d9ec650,uuid:f17c4c1b-1043-4898-85fe-cd717d9ec650,1,st,"",2,0,"","",ML_FH_Household_Full_G2
555,uuid:48207652-ffa9-4139-ba48-e552232f2b78,uuid:96569b14-4573-4720-abda-9432605efca5,uuid:96569b14-4573-4720-abda-9432605efca5,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
556,uuid:484d8384-cb19-415e-b2d4-c822dc0cfab2,uuid:8227f827-5324-4783-a0a1-62bc25a85438,uuid:8227f827-5324-4783-a0a1-62bc25a85438,1,st,"",2,0,"","",ML_FH_Household_Full_G2
557,uuid:48702a36-7c7c-489f-996d-de542da59475,uuid:6355b189-c175-4500-8d6f-55b53eacf235,uuid:6355b189-c175-4500-8d6f-55b53eacf235,1,st,"",1,0,"","",ML_FH_Household_Full_G2
558,uuid:4911ead8-a74c-4d46-8c4f-f64867d7742d,uuid:4f29c737-37a2-49e1-8658-8411783c9421,uuid:4f29c737-37a2-49e1-8658-8411783c9421,1,st,"",2,1,2.5000000000,2,ML_FH_Household_Full_G2
559,uuid:492176a4-1c14-45d5-bf08-6e870b35a21a,uuid:3ec1f351-d930-4ebf-8fb7-e7bdf7db8abf,uuid:3ec1f351-d930-4ebf-8fb7-e7bdf7db8abf,1,st,"",1,1,0.0000000000,1,ML_FH_Household_Full_G2
560,uuid:497d73ae-36d6-4da1-98c1-a84f8f03aca1,uuid:1c6a22b9-54ea-4148-97e1-7e4b557f5c28,uuid:1c6a22b9-54ea-4148-97e1-7e4b557f5c28,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
561,uuid:498b2b4e-59ce-4b60-bb25-96b1f7697627,uuid:83253919-b49e-4007-8d38-fc213d4b6694,uuid:83253919-b49e-4007-8d38-fc213d4b6694,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
562,uuid:499a61f8-012f-406a-b4d7-4f2152d60aa2,uuid:1f7b922b-f7bb-4304-b826-bb3c1ea2e2cc,uuid:1f7b922b-f7bb-4304-b826-bb3c1ea2e2cc,1,st,"",2,0,"","",ML_FH_Household_Full_G2
563,uuid:499b1869-a70b-4bd8-a275-c0a8ab562e90,uuid:06ba893d-717c-4f65-97af-007fca252fa0,uuid:06ba893d-717c-4f65-97af-007fca252fa0,1,st,"",1,0,"","",ML_FH_Household_Full_G2
564,uuid:4a1e7e0e-200d-4395-8fb6-1c620e09ce69,uuid:561cdd16-4a46-4023-9c32-5d5b49a5b115,uuid:561cdd16-4a46-4023-9c32-5d5b49a5b115,1,st,"",1,1,1.0000000000,1,ML_FH_Household_Full_G2
565,uuid:4a20fa86-2c47-4da6-a0b6-57e0892a87c8,uuid:9ab932c6-4f07-4238-8de4-1089970ca961,uuid:9ab932c6-4f07-4238-8de4-1089970ca961,1,st,"",2,1,2.9000000000,2,ML_FH_Household_Full_G2
566,uuid:4a5361c4-92fa-45e8-ab75-7445bb0d8d5e,uuid:bff7329b-fe26-4c54-a624-73dcbee0852f,uuid:bff7329b-fe26-4c54-a624-73dcbee0852f,1,st,"",1,1,2.6000000000,2,ML_FH_Household_Full_G2
567,uuid:4a6532aa-b62b-48e0-a5aa-cf04c4f7c1f1,uuid:410fa639-36b6-4070-8769-1889b05eedbe,uuid:410fa639-36b6-4070-8769-1889b05eedbe,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
568,uuid:4af0f71b-e86d-46a6-9a33-ced5d2dd76ba,uuid:e0768599-0c13-440e-9520-090011f99ff7,uuid:e0768599-0c13-440e-9520-090011f99ff7,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
569,uuid:4b0c54de-2248-4a95-a6e3-0cdcd87eef7b,uuid:c116fb58-c505-4f69-8c32-c95fbccb63cd,uuid:c116fb58-c505-4f69-8c32-c95fbccb63cd,1,st,"",2,1,9998.0000000000,1,ML_FH_Household_Full_G2
570,uuid:4b3bc952-0795-44a3-9ec1-f8897a0315cb,uuid:d975c11a-e035-4f05-b40c-a2edc7ac8cb1,uuid:d975c11a-e035-4f05-b40c-a2edc7ac8cb1,1,st,"",1,0,"","",ML_FH_Household_Full_G2
571,uuid:4b5fffc7-c05e-4101-90a1-217d79fef995,uuid:cd2c3cc0-d4d5-43db-a91e-0feeb6b36f38,uuid:cd2c3cc0-d4d5-43db-a91e-0feeb6b36f38,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
572,uuid:4bf7114f-cae9-429f-88cd-4c6a935e2381,uuid:fb2c625a-652f-4ace-a2c7-a0464b4356f2,uuid:fb2c625a-652f-4ace-a2c7-a0464b4356f2,1,st,"",1,0,"","",ML_FH_Household_Full_G2
573,uuid:4c0a13bb-f15a-4d33-a738-4b1fe0319a3c,uuid:9358b822-cb82-47af-b661-2fc776afa1d6,uuid:9358b822-cb82-47af-b661-2fc776afa1d6,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
574,uuid:4c0ecbfc-f6d9-49fa-a29b-5ec313d86608,uuid:b2c057bc-c4b4-4eb0-89d9-ef39abb416ef,uuid:b2c057bc-c4b4-4eb0-89d9-ef39abb416ef,1,st,"",2,0,"","",ML_FH_Household_Full_G2
575,uuid:4c6e3614-aa09-4df3-bc28-cdc092b49317,uuid:d4adf3a9-d775-4ea6-8d6d-f99adb84d102,uuid:d4adf3a9-d775-4ea6-8d6d-f99adb84d102,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
576,uuid:4c727264-2d10-4254-9558-d506aefa5f14,uuid:942d8a3a-c2c2-488b-a160-fdf695f6e56e,uuid:942d8a3a-c2c2-488b-a160-fdf695f6e56e,1,st,"",2,0,"","",ML_FH_Household_Full_G2
577,uuid:4c7e021e-2a96-46c0-b190-1c6ffe7f0dd8,uuid:b9b5645a-f1e9-4e2d-ac05-150f9d943fd6,uuid:b9b5645a-f1e9-4e2d-ac05-150f9d943fd6,1,st,"",1,1,9998.0000000000,2,ML_FH_Household_Full_G2
578,uuid:4c81a1b5-de60-4d21-bdc6-012be2b17221,uuid:df2f8382-18c6-4ab6-8bce-323cd8809c7c,uuid:df2f8382-18c6-4ab6-8bce-323cd8809c7c,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
579,uuid:4cd0cbe6-c627-4669-9043-d505ac0ecffe,uuid:9c36f901-50d2-4948-b865-6f39447c654f,uuid:9c36f901-50d2-4948-b865-6f39447c654f,1,st,"",2,1,2.6000000000,2,ML_FH_Household_Full_G2
580,uuid:4cf98489-96fc-4e0e-8a89-c2d2fcd394ec,uuid:39599acf-aac9-40b5-8bb8-b43b28dae7f1,uuid:39599acf-aac9-40b5-8bb8-b43b28dae7f1,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
581,uuid:4d02c07b-ccaa-40e0-854d-e5735679dca8,uuid:4cc0e47f-df9d-4ba4-8aa0-99d5397b9e8b,uuid:4cc0e47f-df9d-4ba4-8aa0-99d5397b9e8b,1,st,"",2,1,2.3000000000,2,ML_FH_Household_Full_G2
582,uuid:4d33eb51-fd6f-49af-867a-b99e3d929ee3,uuid:19acefe0-adc2-467f-8b11-eaabc5159169,uuid:19acefe0-adc2-467f-8b11-eaabc5159169,1,st,"",1,1,4.0000000000,2,ML_FH_Household_Full_G2
583,uuid:4d6d7e3e-8d5b-4246-8f5d-44a9757de967,uuid:b7c8648d-a21e-4832-b88e-6846092de0b4,uuid:b7c8648d-a21e-4832-b88e-6846092de0b4,1,st,"",2,0,"","",ML_FH_Household_Full_G2
584,uuid:4d7a1d1c-c9ec-46b1-8b09-a2dac3e24c86,uuid:42913859-1278-452f-968b-3de54a0bacd2,uuid:42913859-1278-452f-968b-3de54a0bacd2,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
585,uuid:4dacdaec-1364-4f67-a8db-36fed6cfc468,uuid:e530ee40-4479-49eb-b287-888755ef27bb,uuid:e530ee40-4479-49eb-b287-888755ef27bb,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
586,uuid:4db350d9-6365-4941-a3f4-1acb64ce58e8,uuid:de887dd0-f4c7-46fd-8140-c57c015b0502,uuid:de887dd0-f4c7-46fd-8140-c57c015b0502,1,st,"",1,0,"","",ML_FH_Household_Full_G2
587,uuid:4e0c5b90-d548-48f3-aa96-c8da8848d55d,uuid:6f0775e0-5f70-4079-8dd1-1ceac2a56478,uuid:6f0775e0-5f70-4079-8dd1-1ceac2a56478,1,st,"",2,0,"","",ML_FH_Household_Full_G2
588,uuid:4e2afdee-6aa5-4bae-b423-7ad6dc5b8e7c,uuid:9283ef62-c382-4237-ace2-d971dadda393,uuid:9283ef62-c382-4237-ace2-d971dadda393,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
589,uuid:4e2e908d-7d69-4fe1-adb6-8cec3d07f4d9,uuid:ff046721-2545-496d-aa69-79f61cc3dd88,uuid:ff046721-2545-496d-aa69-79f61cc3dd88,1,st,"",2,1,2.5000000000,1,ML_FH_Household_Full_G2
590,uuid:4e5e39b9-38ca-4bea-a64a-4fde962bc36d,uuid:b7404c37-e881-4d40-ada5-c07bd6378968,uuid:b7404c37-e881-4d40-ada5-c07bd6378968,1,st,"",1,1,4.0000000000,2,ML_FH_Household_Full_G2
591,uuid:4e60c422-7eaf-47de-b19f-ce872702fa32,uuid:d2a9b868-6533-4a7e-84b1-b5d1e70db7ed,uuid:d2a9b868-6533-4a7e-84b1-b5d1e70db7ed,1,st,"",2,1,9998.0000000000,1,ML_FH_Household_Full_G2
592,uuid:4e6c8e34-1f10-4c17-b86d-80981d9b14cd,uuid:ccdf5ab9-66ea-431d-8042-a359628efcb1,uuid:ccdf5ab9-66ea-431d-8042-a359628efcb1,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
593,uuid:4e7c5cbd-35c2-4cdd-8ec4-1e4613af4b2f,uuid:82861878-7643-4f37-863c-bb7091e4394a,uuid:82861878-7643-4f37-863c-bb7091e4394a,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
594,uuid:4e8d005c-0605-4f1a-a528-7d9c76873bf8,uuid:142cd1a2-e885-4db3-b69e-dbe140f231fe,uuid:142cd1a2-e885-4db3-b69e-dbe140f231fe,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
595,uuid:4e9276e7-58f7-4395-889e-61cd6576971e,uuid:da3286f5-4a41-4185-9f52-0fbd644a7d4d,uuid:da3286f5-4a41-4185-9f52-0fbd644a7d4d,1,st,"",2,0,"","",ML_FH_Household_Full_G2
596,uuid:4e96ab0b-0b42-4f9c-823e-99ab633fe51d,uuid:1ad4c96b-c685-4ca9-aaf3-6ba09201982c,uuid:1ad4c96b-c685-4ca9-aaf3-6ba09201982c,1,st,"",2,0,"","",ML_FH_Household_Full_G2
597,uuid:4f23eeb6-ac08-4ba2-b0ef-73d2196597a0,uuid:b39fae0a-10d6-4b5e-867a-6d6b4c9f77e0,uuid:b39fae0a-10d6-4b5e-867a-6d6b4c9f77e0,1,st,"",1,0,"","",ML_FH_Household_Full_G2
598,uuid:4f69e562-0aa6-4f1b-9f22-f87455d94289,uuid:a68dbb0a-2235-43cd-ad5d-0f14002629af,uuid:a68dbb0a-2235-43cd-ad5d-0f14002629af,1,st,"",2,1,2.7000000000,2,ML_FH_Household_Full_G2
599,uuid:4fa5ea9d-fcc2-41c7-a38e-42b5aaef4ede,uuid:b5e82e56-68f9-4100-8163-bc87c4dba685,uuid:b5e82e56-68f9-4100-8163-bc87c4dba685,1,st,"",1,1,3.0000000000,1,ML_FH_Household_Full_G2
600,uuid:4fdb837f-b36d-42b9-adc4-705c9db6462b,uuid:61d2afb7-af3f-4ccc-8f54-651dfbda465b,uuid:61d2afb7-af3f-4ccc-8f54-651dfbda465b,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
601,uuid:50047baa-2f77-4f7b-8256-d3094c6c45da,uuid:8ab41699-0810-434f-b97e-855495b1e895,uuid:8ab41699-0810-434f-b97e-855495b1e895,1,st,"",2,1,9998.0000000000,1,ML_FH_Household_Full_G2
602,uuid:5012d89f-49b9-4eb4-890d-50953c5f0cb5,uuid:4dd1d1ff-ac3e-4885-a9f9-8a98d1508721,uuid:4dd1d1ff-ac3e-4885-a9f9-8a98d1508721,1,st,"",2,1,2.8000000000,2,ML_FH_Household_Full_G2
603,uuid:501a09bd-a49c-4090-aede-bff91a318ecb,uuid:41e7b438-0992-4533-a000-464ad214bba9,uuid:41e7b438-0992-4533-a000-464ad214bba9,1,st,"",1,1,2.7000000000,2,ML_FH_Household_Full_G2
604,uuid:50926fe0-10ec-4042-b26e-962b02a3a6c6,uuid:562477ce-5d8f-4c67-ad9d-083294e40da8,uuid:562477ce-5d8f-4c67-ad9d-083294e40da8,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
605,uuid:50a44eb4-bec8-4c52-946c-db413d9e464e,uuid:fbbababa-8986-40f0-ac42-8caa07a01d25,uuid:fbbababa-8986-40f0-ac42-8caa07a01d25,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
606,uuid:51019279-739e-4ac9-9ccb-e964de38e44f,uuid:89ac951e-72e6-458a-8a15-9f01a9119e5e,uuid:89ac951e-72e6-458a-8a15-9f01a9119e5e,1,st,"",2,1,2.3000000000,2,ML_FH_Household_Full_G2
607,uuid:513e5076-e291-4d2d-a922-a5617bbcc4be,uuid:6c48d654-8fa8-452a-a00a-ee4643535840,uuid:6c48d654-8fa8-452a-a00a-ee4643535840,1,st,"",2,0,"","",ML_FH_Household_Full_G2
608,uuid:51618336-5c57-42e8-b213-b9af146534ab,uuid:dcc0048e-8ee5-4e38-aa1a-792a5125cd79,uuid:dcc0048e-8ee5-4e38-aa1a-792a5125cd79,1,st,"",1,0,"","",ML_FH_Household_Full_G2
609,uuid:517a990c-1290-464d-b58d-1fed26625a2a,uuid:f8f162f7-0170-4066-abd7-d35954f2401c,uuid:f8f162f7-0170-4066-abd7-d35954f2401c,1,st,"",1,1,4.1000000000,2,ML_FH_Household_Full_G2
610,uuid:51dacd93-881f-4cda-a71d-eaa570a1c8ee,uuid:70d06df8-930a-4d78-b33d-b9d6b6cd2793,uuid:70d06df8-930a-4d78-b33d-b9d6b6cd2793,1,st,"",1,1,2.8000000000,2,ML_FH_Household_Full_G2
611,uuid:5258af30-c828-465c-b196-c9cfea4992ba,uuid:c5bcb123-dfc0-4caa-a80e-64dc69016cbe,uuid:c5bcb123-dfc0-4caa-a80e-64dc69016cbe,1,st,"",2,1,2.9000000000,2,ML_FH_Household_Full_G2
612,uuid:52ebebc0-dae1-48c9-a3d9-ab8c36480942,uuid:4795fb8e-c566-4c76-8c5a-54c0661c805f,uuid:4795fb8e-c566-4c76-8c5a-54c0661c805f,1,st,"",2,1,3.0000000000,2,ML_FH_Household_Full_G2
613,uuid:52fe4ac9-4556-4512-9f7f-305c52a0045f,uuid:497da05b-6430-4cb8-916b-0518ac65b6e2,uuid:497da05b-6430-4cb8-916b-0518ac65b6e2,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
614,uuid:5357fd4e-5a44-4264-9dad-78d644d95a6e,uuid:cf2837db-dd9c-43f9-9ad7-0326c276720a,uuid:cf2837db-dd9c-43f9-9ad7-0326c276720a,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
615,uuid:536c07be-dd76-4914-9629-f8b779359c11,uuid:e2d13cd5-5b72-487e-b54e-c4ff58ccd05e,uuid:e2d13cd5-5b72-487e-b54e-c4ff58ccd05e,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
616,uuid:5378115e-9779-4cf5-ba12-048eb5dc7187,uuid:21dba359-4bcd-4475-a6c6-e8118f85877b,uuid:21dba359-4bcd-4475-a6c6-e8118f85877b,1,st,"",2,0,"","",ML_FH_Household_Full_G2
617,uuid:537df282-4434-453b-9fd6-61dfeb63a917,uuid:e8b13eab-ba7c-40b0-886e-3611cb2a000f,uuid:e8b13eab-ba7c-40b0-886e-3611cb2a000f,1,st,"",2,0,"","",ML_FH_Household_Full_G2
618,uuid:53c2f020-c251-4caa-9268-3d3b6504f55f,uuid:6f2d79b4-d1fb-4b94-a295-6e7c069ea802,uuid:6f2d79b4-d1fb-4b94-a295-6e7c069ea802,1,st,"",1,0,"","",ML_FH_Household_Full_G2
619,uuid:53f13106-abcf-4d85-89e5-42ff61d79268,uuid:6afaf222-9399-49cb-8ae1-dbea2e840b5b,uuid:6afaf222-9399-49cb-8ae1-dbea2e840b5b,1,st,"",1,1,9998.0000000000,2,ML_FH_Household_Full_G2
620,uuid:53f3c732-7570-47a3-bb51-a0c3115508a3,uuid:2c90cf4d-9fc9-422e-a167-1eb2cd1d5997,uuid:2c90cf4d-9fc9-422e-a167-1eb2cd1d5997,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
621,uuid:541ee5a4-4677-4906-b42c-baf698a2b41e,uuid:dca2bd85-561a-404b-bc8c-b0c0afe325c2,uuid:dca2bd85-561a-404b-bc8c-b0c0afe325c2,1,st,"",1,0,"","",ML_FH_Household_Full_G2
622,uuid:5437ef3b-a5fd-4dc9-8b54-b42e93763c8c,uuid:f3194cf7-7b41-4d83-bf96-3eec2d1769b8,uuid:f3194cf7-7b41-4d83-bf96-3eec2d1769b8,1,st,"",1,1,4.0000000000,1,ML_FH_Household_Full_G2
623,uuid:5492af45-a03d-4c3d-ab81-f011c3f6ecd0,uuid:83a92dbf-2a8b-45f4-b277-0f252d4e0171,uuid:83a92dbf-2a8b-45f4-b277-0f252d4e0171,2,nd,"",2,1,2.7900000000,2,ML_FH_Household_Full_G2
624,uuid:54b5ea23-5baf-435c-9ce7-f25ab30ea22d,uuid:4004d8f4-56d0-4198-bf5a-3d3420892c4e,uuid:4004d8f4-56d0-4198-bf5a-3d3420892c4e,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
625,uuid:54b8440f-c4d4-498f-90ab-4e60197c9720,uuid:88db627a-aa85-492e-939b-bd1e5672379b,uuid:88db627a-aa85-492e-939b-bd1e5672379b,1,st,"",1,0,"","",ML_FH_Household_Full_G2
626,uuid:54d1351b-76f3-47a2-b779-2b637787cb0e,uuid:4c253132-c2ba-40d9-82ee-9527f14d7702,uuid:4c253132-c2ba-40d9-82ee-9527f14d7702,1,st,"",2,1,0.0000000000,1,ML_FH_Household_Full_G2
627,uuid:5507a48b-847f-4127-8e60-493cb2d07d4c,uuid:3ab0c68f-c5a8-4c5a-b8d1-d37448493893,uuid:3ab0c68f-c5a8-4c5a-b8d1-d37448493893,1,st,"",2,0,"","",ML_FH_Household_Full_G2
628,uuid:553b13c5-7b36-4104-b924-bba98db4fc5a,uuid:9aa2e03c-abff-4e9d-808c-f52e8e3b84d8,uuid:9aa2e03c-abff-4e9d-808c-f52e8e3b84d8,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
629,uuid:5573122f-b7dc-4cd2-90a9-edc6c54a6716,uuid:e5366db1-59e1-446c-8890-90c9b9b0e98b,uuid:e5366db1-59e1-446c-8890-90c9b9b0e98b,1,st,"",2,1,3.0000000000,1,ML_FH_Household_Full_G2
630,uuid:558b4d5e-f65d-4484-b3e6-fd5ebeb611f1,uuid:207290f0-9459-4154-808b-69f4728194fb,uuid:207290f0-9459-4154-808b-69f4728194fb,1,st,"",2,1,3.4000000000,2,ML_FH_Household_Full_G2
631,uuid:559b1991-b164-43f8-be24-eb1ca72a339a,uuid:61fa4c41-b0d1-4a9e-acdb-cd04c9d2e5eb,uuid:61fa4c41-b0d1-4a9e-acdb-cd04c9d2e5eb,1,st,"",2,1,2.0000000000,2,ML_FH_Household_Full_G2
632,uuid:55b55ebb-d76e-42f9-9213-c50bb7b16231,uuid:6d674c58-2c06-4978-9221-5dd8681b2389,uuid:6d674c58-2c06-4978-9221-5dd8681b2389,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
633,uuid:561443c8-0a16-4e30-b8d4-be52fcb1de8e,uuid:a0e22ee5-ac32-412e-8c09-5d136f87da0c,uuid:a0e22ee5-ac32-412e-8c09-5d136f87da0c,1,st,"",2,1,2.9000000000,2,ML_FH_Household_Full_G2
634,uuid:565adc6c-d5aa-4a52-83ba-f59d5ac18762,uuid:deea196c-29de-409f-81aa-341f9f8a78ae,uuid:deea196c-29de-409f-81aa-341f9f8a78ae,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
635,uuid:5667634f-2299-4dc1-ab8d-907827008a6e,uuid:b4491d13-1588-462c-b504-ee7021fb1bb7,uuid:b4491d13-1588-462c-b504-ee7021fb1bb7,1,st,"",2,1,2.4000000000,2,ML_FH_Household_Full_G2
636,uuid:56c673fc-4a94-49d4-adb2-16e6a3587440,uuid:f35525ae-c49a-42e9-83af-6b7381af61b4,uuid:f35525ae-c49a-42e9-83af-6b7381af61b4,1,st,"",1,0,"","",ML_FH_Household_Full_G2
637,uuid:56d27c6e-daf8-449d-b877-f4895e0132c2,uuid:2dbe9587-c7d7-41ed-aade-5034937a4c4c,uuid:2dbe9587-c7d7-41ed-aade-5034937a4c4c,1,st,"",1,1,2.6000000000,2,ML_FH_Household_Full_G2
